schemaVersion,source.name,source.url,collectedAt,recordType,content.entityName,content.data.employeeCount
1.0,Y Combinator,https://www.ycombinator.com/companies/atlia,2026-08-26T14:11:09.094283Z,STARTUP,Atlia,2
1.0,Y Combinator,https://www.ycombinator.com/companies/canary,2026-08-26T14:11:09.095347Z,STARTUP,Canary,2
1.0,Y Combinator,https://www.ycombinator.com/companies/grade,2026-08-26T14:11:09.096504Z,STARTUP,Grade,2
1.0,Y Combinator,https://www.ycombinator.com/companies/sila,2026-08-26T14:11:09.097718Z,STARTUP,Sila,2
1.0,Y Combinator,https://www.ycombinator.com/companies/maven,2026-08-26T14:11:09.098867Z,STARTUP,Maven,2
1.0,Y Combinator,https://www.ycombinator.com/companies/moda,2026-08-26T14:11:09.099949Z,STARTUP,Moda,6
1.0,Y Combinator,https://www.ycombinator.com/companies/the-token-company,2026-08-26T14:11:09.101110Z,STARTUP,The Token,2
1.0,Y Combinator,https://www.ycombinator.com/companies/meteoric,2026-08-26T14:11:09.102328Z,STARTUP,Meteoric,2
1.0,Y Combinator,https://www.ycombinator.com/companies/beesafe-ai,2026-08-26T14:11:09.103555Z,STARTUP,Beesafe,3
1.0,Y Combinator,https://www.ycombinator.com/companies/fed10,2026-08-26T14:11:09.104799Z,STARTUP,Fed10,3
1.0,Y Combinator,https://www.ycombinator.com/companies/inth,2026-08-26T14:11:09.105983Z,STARTUP,Inth,3
1.0,Y Combinator,https://www.ycombinator.com/companies/squid,2026-08-26T14:11:09.107167Z,STARTUP,Squid,3
1.0,Y Combinator,https://www.ycombinator.com/companies/turnstone,2026-08-26T14:11:09.108320Z,STARTUP,Turnstone,2
1.0,Y Combinator,https://www.ycombinator.com/companies/foreman,2026-08-26T14:11:09.109552Z,STARTUP,Foreman,2
1.0,Y Combinator,https://www.ycombinator.com/companies/booko,2026-08-26T14:11:09.110726Z,STARTUP,Booko,2
1.0,Y Combinator,https://www.ycombinator.com/companies/corelayer,2026-08-26T14:11:09.111819Z,STARTUP,Corelayer,3
1.0,Y Combinator,https://www.ycombinator.com/companies/general-legal,2026-08-26T14:11:09.112992Z,STARTUP,General Legal,25
1.0,Y Combinator,https://www.ycombinator.com/companies/fort,2026-08-26T14:11:09.114198Z,STARTUP,Fort,4
1.0,Y Combinator,https://www.ycombinator.com/companies/getbalance,2026-08-26T14:11:09.115445Z,STARTUP,Balance,4
1.0,Y Combinator,https://www.ycombinator.com/companies/ekpa,2026-08-26T14:11:09.116532Z,STARTUP,Ekpa,2
1.0,Y Combinator,https://www.ycombinator.com/companies/chasi,2026-08-26T14:11:09.117619Z,STARTUP,Chasi,2
1.0,Y Combinator,https://www.ycombinator.com/companies/remy-ai,2026-08-26T14:11:09.118725Z,STARTUP,Remy,2
1.0,Y Combinator,https://www.ycombinator.com/companies/anchorhead,2026-08-26T14:11:09.119829Z,STARTUP,Anchorhead,2
1.0,Y Combinator,https://www.ycombinator.com/companies/o11,2026-08-26T14:11:09.120926Z,STARTUP,O11,2
1.0,Y Combinator,https://www.ycombinator.com/companies/doomersion,2026-08-26T14:11:09.122081Z,STARTUP,Doomersion,4
1.0,Y Combinator,https://www.ycombinator.com/companies/sequence-markets,2026-08-26T14:11:09.123321Z,STARTUP,Sequence Markets,5
1.0,Y Combinator,https://www.ycombinator.com/companies/libra-robotics,2026-08-26T14:11:09.124490Z,STARTUP,Libra Robotics,2
1.0,Y Combinator,https://www.ycombinator.com/companies/ditto-biosciences,2026-08-26T14:11:09.125653Z,STARTUP,Ditto Biosciences,3
1.0,Y Combinator,https://www.ycombinator.com/companies/servo7,2026-08-26T14:11:09.126856Z,STARTUP,Servo7,3
1.0,Y Combinator,https://www.ycombinator.com/companies/datoric,2026-08-26T14:11:09.128096Z,STARTUP,Datoric,2
1.0,Y Combinator,https://www.ycombinator.com/companies/superset,2026-08-26T14:11:09.129191Z,STARTUP,Superset,3
1.0,Y Combinator,https://www.ycombinator.com/companies/netter,2026-08-26T14:11:09.130334Z,STARTUP,Netter,4
1.0,Y Combinator,https://www.ycombinator.com/companies/voxel-energy,2026-08-26T14:11:09.131596Z,STARTUP,Voxel Energy,3
1.0,Y Combinator,https://www.ycombinator.com/companies/polymath,2026-08-26T14:11:09.132799Z,STARTUP,Polymath,6
1.0,Y Combinator,https://www.ycombinator.com/companies/archal,2026-08-26T14:11:09.134000Z,STARTUP,Archal,2
1.0,Y Combinator,https://www.ycombinator.com/companies/bubble-lab,2026-08-26T14:11:09.135182Z,STARTUP,Bubble Lab,2
1.0,Y Combinator,https://www.ycombinator.com/companies/pocket,2026-08-26T14:11:09.136541Z,STARTUP,Pocket,15
1.0,Y Combinator,https://www.ycombinator.com/companies/byteport,2026-08-26T14:11:09.138016Z,STARTUP,Byteport,4
1.0,Y Combinator,https://www.ycombinator.com/companies/constellation-space,2026-08-26T14:11:09.139496Z,STARTUP,Constellation Space,4
1.0,Y Combinator,https://www.ycombinator.com/companies/sazabi,2026-08-26T14:11:09.140828Z,STARTUP,Sazabi,10
1.0,Y Combinator,https://www.ycombinator.com/companies/axionorbital-space,2026-08-26T14:11:09.142192Z,STARTUP,Axionorbital Space,2
1.0,Y Combinator,https://www.ycombinator.com/companies/oximy,2026-08-26T14:11:09.143480Z,STARTUP,Oximy,8
1.0,Y Combinator,https://www.ycombinator.com/companies/caretta,2026-08-26T14:11:09.144671Z,STARTUP,Caretta,4
1.0,Y Combinator,https://www.ycombinator.com/companies/samora-ai,2026-08-26T14:11:09.145812Z,STARTUP,Samora,8
1.0,Y Combinator,https://www.ycombinator.com/companies/human-archive,2026-08-26T14:11:09.147140Z,STARTUP,Human Archive,100
1.0,Y Combinator,https://www.ycombinator.com/companies/forum,2026-08-26T14:11:09.148375Z,STARTUP,Forum,2
1.0,Y Combinator,https://www.ycombinator.com/companies/sitefire,2026-08-26T14:11:09.149514Z,STARTUP,Sitefire,2
1.0,Y Combinator,https://www.ycombinator.com/companies/robby,2026-08-26T14:11:09.150601Z,STARTUP,Robby,3
1.0,Y Combinator,https://www.ycombinator.com/companies/ressl-ai,2026-08-26T14:11:09.151681Z,STARTUP,Ressl,3
1.0,Y Combinator,https://www.ycombinator.com/companies/emdash,2026-08-26T14:11:09.152874Z,STARTUP,Emdash,2
1.0,Y Combinator,https://www.ycombinator.com/companies/inventoryquant,2026-08-26T14:11:09.154066Z,STARTUP,Inventoryquant,1
1.0,Y Combinator,https://www.ycombinator.com/companies/congruent,2026-08-26T14:11:09.155203Z,STARTUP,Congruent,2
1.0,Y Combinator,https://www.ycombinator.com/companies/usereframe,2026-08-26T14:11:09.156329Z,STARTUP,Reframe,1
1.0,Y Combinator,https://www.ycombinator.com/companies/valence,2026-08-26T14:11:09.157431Z,STARTUP,Valence,3
1.0,Y Combinator,https://www.ycombinator.com/companies/9-mothers-corporation,2026-08-26T14:11:09.158698Z,STARTUP,9 Mothers,19
1.0,Y Combinator,https://www.ycombinator.com/companies/approxima,2026-08-26T14:11:09.159797Z,STARTUP,Approxima,2
1.0,Y Combinator,https://www.ycombinator.com/companies/traverse,2026-08-26T14:11:09.161077Z,STARTUP,Traverse,1
1.0,Y Combinator,https://www.ycombinator.com/companies/revion,2026-08-26T14:11:09.162292Z,STARTUP,Revion,10
1.0,Y Combinator,https://www.ycombinator.com/companies/maywood,2026-08-26T14:11:09.163441Z,STARTUP,Maywood,5
1.0,Y Combinator,https://www.ycombinator.com/companies/fenrock-ai,2026-08-26T14:11:09.164605Z,STARTUP,Fenrock,2
1.0,Y Combinator,https://www.ycombinator.com/companies/end-close,2026-08-26T14:11:09.165906Z,STARTUP,End Close,2
1.0,Y Combinator,https://www.ycombinator.com/companies/chamber,2026-08-26T14:11:09.167065Z,STARTUP,Chamber,4
1.0,Y Combinator,https://www.ycombinator.com/companies/assemble,2026-08-26T14:11:09.168197Z,STARTUP,Assemble,4
1.0,Y Combinator,https://www.ycombinator.com/companies/patientdeskai,2026-08-26T14:11:09.169328Z,STARTUP,Patientdesk,5
1.0,Y Combinator,https://www.ycombinator.com/companies/visibl-semiconductors,2026-08-26T14:11:09.170617Z,STARTUP,Visibl Semiconductors,2
1.0,Y Combinator,https://www.ycombinator.com/companies/synthetic-sciences,2026-08-26T14:11:09.172018Z,STARTUP,Synthetic Sciences,2
1.0,Y Combinator,https://www.ycombinator.com/companies/seeing-systems,2026-08-26T14:11:09.173306Z,STARTUP,Seeing,2
1.0,Y Combinator,https://www.ycombinator.com/companies/jinba,2026-08-26T14:11:09.174656Z,STARTUP,Jinba,2
1.0,Y Combinator,https://www.ycombinator.com/companies/cardboard,2026-08-26T14:11:09.175970Z,STARTUP,Cardboard,5
1.0,Y Combinator,https://www.ycombinator.com/companies/prana-health,2026-08-26T14:11:09.177217Z,STARTUP,Prana,4
1.0,Y Combinator,https://www.ycombinator.com/companies/rhizome-ai,2026-08-26T14:11:09.178473Z,STARTUP,Rhizome,1
1.0,Y Combinator,https://www.ycombinator.com/companies/pax-historia,2026-08-26T14:11:09.179807Z,STARTUP,Pax Historia,3
1.0,Y Combinator,https://www.ycombinator.com/companies/parameter,2026-08-26T14:11:09.181111Z,STARTUP,Parameter,11
1.0,Y Combinator,https://www.ycombinator.com/companies/laurence,2026-08-26T14:11:09.182447Z,STARTUP,Laurence,2
1.0,Y Combinator,https://www.ycombinator.com/companies/terminal-use,2026-08-26T14:11:09.183809Z,STARTUP,Terminal Use,4
1.0,Y Combinator,https://www.ycombinator.com/companies/overshoot,2026-08-26T14:11:09.185011Z,STARTUP,Overshoot,5
1.0,Y Combinator,https://www.ycombinator.com/companies/cajal-technologies,2026-08-26T14:11:09.186366Z,STARTUP,Cajal,2
1.0,Y Combinator,https://www.ycombinator.com/companies/proximitty,2026-08-26T14:11:09.187556Z,STARTUP,Proximitty,2
1.0,Y Combinator,https://www.ycombinator.com/companies/instinct-xyz,2026-08-26T14:11:09.188946Z,STARTUP,General Instinct,5
1.0,Y Combinator,https://www.ycombinator.com/companies/stilta,2026-08-26T14:11:09.190635Z,STARTUP,Stilta,4
1.0,Y Combinator,https://www.ycombinator.com/companies/unisson,2026-08-26T14:11:09.191889Z,STARTUP,Unisson,2
1.0,Y Combinator,https://www.ycombinator.com/companies/brownie,2026-08-26T14:11:09.193128Z,STARTUP,Incidentfox,2
1.0,Y Combinator,https://www.ycombinator.com/companies/compresr,2026-08-26T14:11:09.194384Z,STARTUP,Compresr,4
1.0,Y Combinator,https://www.ycombinator.com/companies/opalite-health,2026-08-26T14:11:09.195656Z,STARTUP,Opalite Health,3
1.0,Y Combinator,https://www.ycombinator.com/companies/confluence-labs,2026-08-26T14:11:09.196870Z,STARTUP,Confluence,2
1.0,Y Combinator,https://www.ycombinator.com/companies/rapidfolio,2026-08-26T14:11:09.198031Z,STARTUP,Rapidfolio,
1.0,Y Combinator,https://www.ycombinator.com/companies/mango-medical-inc,2026-08-26T14:11:09.199341Z,STARTUP,Mango Medical,3
1.0,Y Combinator,https://www.ycombinator.com/companies/sponge,2026-08-26T14:11:09.200470Z,STARTUP,Sponge,3
1.0,Y Combinator,https://www.ycombinator.com/companies/terranox-ai,2026-08-26T14:11:09.201720Z,STARTUP,Terranox,2
1.0,Y Combinator,https://www.ycombinator.com/companies/drafted,2026-08-26T14:11:09.202954Z,STARTUP,Drafted,9
1.0,Y Combinator,https://www.ycombinator.com/companies/ventura,2026-08-26T14:11:09.204234Z,STARTUP,Ventura,2
1.0,Y Combinator,https://www.ycombinator.com/companies/orthogonal,2026-08-26T14:11:09.205392Z,STARTUP,Orthogonal,2
1.0,Y Combinator,https://www.ycombinator.com/companies/perfectly,2026-08-26T14:11:09.206646Z,STARTUP,Perfectly,4
1.0,Y Combinator,https://www.ycombinator.com/companies/fern-bot,2026-08-26T14:11:09.207920Z,STARTUP,Fern,2
1.0,Y Combinator,https://www.ycombinator.com/companies/sparkles,2026-08-26T14:11:09.209112Z,STARTUP,Sparkles,1
1.0,Y Combinator,https://www.ycombinator.com/companies/eigenpal,2026-08-26T14:11:09.210277Z,STARTUP,Eigenpal,
1.0,Y Combinator,https://www.ycombinator.com/companies/salus,2026-08-26T14:11:09.211579Z,STARTUP,Salus,2
1.0,Y Combinator,https://www.ycombinator.com/companies/moritz,2026-08-26T14:11:09.212806Z,STARTUP,Moritz,10
1.0,Y Combinator,https://www.ycombinator.com/companies/ramain,2026-08-26T14:11:09.213992Z,STARTUP,Ramain,4
1.0,Y Combinator,https://www.ycombinator.com/companies/milliray,2026-08-26T14:11:09.215157Z,STARTUP,Milliray,3
1.0,Y Combinator,https://www.ycombinator.com/companies/beyond-reach-labs,2026-08-26T14:11:09.215984Z,STARTUP,Reach,8
1.0,Y Combinator,https://www.ycombinator.com/companies/octapulse,2026-08-26T14:11:09.217335Z,STARTUP,Octapulse,2
1.0,Y Combinator,https://www.ycombinator.com/companies/codewisp,2026-08-26T14:11:09.218498Z,STARTUP,Codewisp,3
1.0,Y Combinator,https://www.ycombinator.com/companies/ashr,2026-08-26T14:11:09.219784Z,STARTUP,Ashr,2
1.0,Y Combinator,https://www.ycombinator.com/companies/aemon,2026-08-26T14:11:09.221156Z,STARTUP,Aemon,3
1.0,Y Combinator,https://www.ycombinator.com/companies/luel,2026-08-26T14:11:09.222336Z,STARTUP,Luel,12
1.0,Y Combinator,https://www.ycombinator.com/companies/scheduling-wizard,2026-08-26T14:11:09.223601Z,STARTUP,Scheduling Wizard,3
1.0,Y Combinator,https://www.ycombinator.com/companies/robodock,2026-08-26T14:11:09.224777Z,STARTUP,Robodock,3
1.0,Y Combinator,https://www.ycombinator.com/companies/skillsync,2026-08-26T14:11:09.226057Z,STARTUP,Skillsync,2
1.0,Y Combinator,https://www.ycombinator.com/companies/mousecat,2026-08-26T14:11:09.227361Z,STARTUP,Mousecat,6
1.0,Y Combinator,https://www.ycombinator.com/companies/zatanna,2026-08-26T14:11:09.228526Z,STARTUP,Zatanna,2
1.0,Y Combinator,https://www.ycombinator.com/companies/autositu,2026-08-26T14:11:09.229690Z,STARTUP,Autositu,2
1.0,Y Combinator,https://www.ycombinator.com/companies/verdex,2026-08-26T14:11:09.231002Z,STARTUP,Verdex,2
1.0,Y Combinator,https://www.ycombinator.com/companies/cumulus-labs,2026-08-26T14:11:09.232248Z,STARTUP,Cumulus,2
1.0,Y Combinator,https://www.ycombinator.com/companies/tepali,2026-08-26T14:11:09.233427Z,STARTUP,Tepali,2
1.0,Y Combinator,https://www.ycombinator.com/companies/palus-finance,2026-08-26T14:11:09.234711Z,STARTUP,Palus Finance,2
1.0,Y Combinator,https://www.ycombinator.com/companies/21st,2026-08-26T14:11:09.235853Z,STARTUP,21St,3
1.0,Y Combinator,https://www.ycombinator.com/companies/avoice,2026-08-26T14:11:09.237045Z,STARTUP,Avoice,4
1.0,Y Combinator,https://www.ycombinator.com/companies/zerosettle,2026-08-26T14:11:09.238419Z,STARTUP,Zerosettle,2
1.0,Y Combinator,https://www.ycombinator.com/companies/devfast,2026-08-26T14:11:09.239905Z,STARTUP,Dev Fast,4
1.0,Y Combinator,https://www.ycombinator.com/companies/cignara,2026-08-26T14:11:09.241063Z,STARTUP,Cignara,4
1.0,Y Combinator,https://www.ycombinator.com/companies/openspec,2026-08-26T14:11:09.242298Z,STARTUP,Openspec,
1.0,Y Combinator,https://www.ycombinator.com/companies/pirislabs,2026-08-26T14:11:09.243555Z,STARTUP,Piris,8
1.0,Y Combinator,https://www.ycombinator.com/companies/celltype,2026-08-26T14:11:09.244837Z,STARTUP,Celltype,2
1.0,Y Combinator,https://www.ycombinator.com/companies/burt,2026-08-26T14:11:09.246016Z,STARTUP,Burt,2
1.0,Y Combinator,https://www.ycombinator.com/companies/envariant,2026-08-26T14:11:09.247230Z,STARTUP,Envariant,1
1.0,Y Combinator,https://www.ycombinator.com/companies/cascade,2026-08-26T14:11:09.248427Z,STARTUP,Cascade,2
1.0,Y Combinator,https://www.ycombinator.com/companies/beacon-health,2026-08-26T14:11:09.249728Z,STARTUP,Beacon Health,2
1.0,Y Combinator,https://www.ycombinator.com/companies/strand-ai,2026-08-26T14:11:09.250917Z,STARTUP,Strand,2
1.0,Y Combinator,https://www.ycombinator.com/companies/baseframe,2026-08-26T14:11:09.252301Z,STARTUP,Baseframe,2
1.0,Y Combinator,https://www.ycombinator.com/companies/protent,2026-08-26T14:11:09.253552Z,STARTUP,Protent,2
1.0,Y Combinator,https://www.ycombinator.com/companies/cofia,2026-08-26T14:11:09.254719Z,STARTUP,Cofia,3
1.0,Y Combinator,https://www.ycombinator.com/companies/fuchsia,2026-08-26T14:11:09.255866Z,STARTUP,Fuchsia,3
1.0,Y Combinator,https://www.ycombinator.com/companies/legalos,2026-08-26T14:11:09.257035Z,STARTUP,Legalos,3
1.0,Y Combinator,https://www.ycombinator.com/companies/sentrial,2026-08-26T14:11:09.258303Z,STARTUP,Sentrial,2
1.0,Y Combinator,https://www.ycombinator.com/companies/10x-science,2026-08-26T14:11:09.259606Z,STARTUP,10X Science,5
1.0,Y Combinator,https://www.ycombinator.com/companies/rev1,2026-08-26T14:11:09.260778Z,STARTUP,Rev1,2
1.0,Y Combinator,https://www.ycombinator.com/companies/shortkit,2026-08-26T14:11:09.261938Z,STARTUP,Shortkit,2
1.0,Y Combinator,https://www.ycombinator.com/companies/asimov,2026-08-26T14:11:09.263095Z,STARTUP,Asimov,3
1.0,Y Combinator,https://www.ycombinator.com/companies/lexius,2026-08-26T14:11:09.264311Z,STARTUP,Lexius,3
1.0,Y Combinator,https://www.ycombinator.com/companies/axis-2,2026-08-26T14:11:09.265659Z,STARTUP,Axis,2
1.0,Y Combinator,https://www.ycombinator.com/companies/mirabelle,2026-08-26T14:11:09.266976Z,STARTUP,Mirabelle,2
1.0,Y Combinator,https://www.ycombinator.com/companies/docura-health,2026-08-26T14:11:09.268402Z,STARTUP,Docura Health,3
1.0,Y Combinator,https://www.ycombinator.com/companies/lance,2026-08-26T14:11:09.269636Z,STARTUP,Lance,10
1.0,Y Combinator,https://www.ycombinator.com/companies/runanywhere,2026-08-26T14:11:09.270804Z,STARTUP,Runanywhere,5
1.0,Y Combinator,https://www.ycombinator.com/companies/lucent,2026-08-26T14:11:09.272386Z,STARTUP,Lucent,2
1.0,Y Combinator,https://www.ycombinator.com/companies/prescience-inc,2026-08-26T14:11:09.273670Z,STARTUP,Prescience,2
1.0,Y Combinator,https://www.ycombinator.com/companies/ruma-care,2026-08-26T14:11:09.275057Z,STARTUP,Ruma Care,5
1.0,Y Combinator,https://www.ycombinator.com/companies/klaus-ai,2026-08-26T14:11:09.276388Z,STARTUP,Klaus,2
1.0,Y Combinator,https://www.ycombinator.com/companies/kita,2026-08-26T14:11:09.277569Z,STARTUP,Kita,3
1.0,Y Combinator,https://www.ycombinator.com/companies/syntropy,2026-08-26T14:11:09.278885Z,STARTUP,Syntropy,2
1.0,Y Combinator,https://www.ycombinator.com/companies/one-robot,2026-08-26T14:11:09.280369Z,STARTUP,One Robot,2
1.0,Y Combinator,https://www.ycombinator.com/companies/didit,2026-08-26T14:11:09.281809Z,STARTUP,Didit,16
1.0,Y Combinator,https://www.ycombinator.com/companies/panta,2026-08-26T14:11:09.283164Z,STARTUP,Panta,3
1.0,Y Combinator,https://www.ycombinator.com/companies/imperfect,2026-08-26T14:11:09.284366Z,STARTUP,Imperfect,4
1.0,Y Combinator,https://www.ycombinator.com/companies/onetriangle,2026-08-26T14:11:09.285739Z,STARTUP,Onetriangle,4
1.0,Y Combinator,https://www.ycombinator.com/companies/payna,2026-08-26T14:11:09.286983Z,STARTUP,Payna,2
1.0,Y Combinator,https://www.ycombinator.com/companies/origin-bio,2026-08-26T14:11:09.288213Z,STARTUP,Origin,4
1.0,Y Combinator,https://www.ycombinator.com/companies/clara-2,2026-08-26T14:11:09.289541Z,STARTUP,Clara,9
1.0,Y Combinator,https://www.ycombinator.com/companies/hlabs,2026-08-26T14:11:09.290825Z,STARTUP,Hlabs,1
1.0,Y Combinator,https://www.ycombinator.com/companies/eos-ai,2026-08-26T14:11:09.292120Z,STARTUP,Eos,2
1.0,Y Combinator,https://www.ycombinator.com/companies/valgo,2026-08-26T14:11:09.293295Z,STARTUP,Valgo,3
1.0,Y Combinator,https://www.ycombinator.com/companies/arc-prize-foundation,2026-08-26T14:11:09.294694Z,STARTUP,Arc Prize Foundation,4
1.0,Y Combinator,https://www.ycombinator.com/companies/corvera,2026-08-26T14:11:09.295885Z,STARTUP,Covera,4
1.0,Y Combinator,https://www.ycombinator.com/companies/fullseam,2026-08-26T14:11:09.297794Z,STARTUP,Fullseam,3
1.0,Y Combinator,https://www.ycombinator.com/companies/waddle-labs,2026-08-26T14:11:09.299025Z,STARTUP,Waddle,2
1.0,Y Combinator,https://www.ycombinator.com/companies/linzumi,2026-08-26T14:11:09.300246Z,STARTUP,Linzumi,3
1.0,Y Combinator,https://www.ycombinator.com/companies/advanced-metal-research,2026-08-26T14:11:09.301643Z,STARTUP,Advanced Metal Research,3
1.0,Y Combinator,https://www.ycombinator.com/companies/ploy,2026-08-26T14:11:09.302970Z,STARTUP,Ploy,14
1.0,Y Combinator,https://www.ycombinator.com/companies/catchback-cards,2026-08-26T14:11:09.304369Z,STARTUP,Catchback Cards,7
1.0,Y Combinator,https://www.ycombinator.com/companies/mantis,2026-08-26T14:11:09.305599Z,STARTUP,Mantis,3
1.0,Y Combinator,https://www.ycombinator.com/companies/haladir,2026-08-26T14:11:09.306796Z,STARTUP,Haladir,4
1.0,Y Combinator,https://www.ycombinator.com/companies/claimglide,2026-08-26T14:11:09.307995Z,STARTUP,Claimglide,1
1.0,Y Combinator,https://www.ycombinator.com/companies/inviscid-ai,2026-08-26T14:11:09.309206Z,STARTUP,Inviscid,2
1.0,Y Combinator,https://www.ycombinator.com/companies/coasts,2026-08-26T14:11:09.310450Z,STARTUP,Coasts,2
1.0,Y Combinator,https://www.ycombinator.com/companies/zephyr-fusion,2026-08-26T14:11:09.311853Z,STARTUP,Zephyr Fusion,2
1.0,Y Combinator,https://www.ycombinator.com/companies/mayflower,2026-08-26T14:11:09.313121Z,STARTUP,Mayflower,2
1.0,Y Combinator,https://www.ycombinator.com/companies/ndea-com,2026-08-26T14:11:09.314353Z,STARTUP,Ndea,15
1.0,Y Combinator,https://www.ycombinator.com/companies/item,2026-08-26T14:11:09.315707Z,STARTUP,Item,6
1.0,Y Combinator,https://www.ycombinator.com/companies/crosslayer-labs,2026-08-26T14:11:09.316991Z,STARTUP,Crosslayer,3
1.0,Y Combinator,https://www.ycombinator.com/companies/rivet-design,2026-08-26T14:11:09.318397Z,STARTUP,Rivet,
1.0,Y Combinator,https://www.ycombinator.com/companies/openroll,2026-08-26T14:11:09.319816Z,STARTUP,Openroll,4
1.0,Y Combinator,https://www.ycombinator.com/companies/amika,2026-08-26T14:11:09.321221Z,STARTUP,Amika,2
1.0,Y Combinator,https://www.ycombinator.com/companies/specific-labs,2026-08-26T14:11:09.322642Z,STARTUP,Specific,2
1.0,Y Combinator,https://www.ycombinator.com/companies/moss,2026-08-26T14:11:09.324060Z,STARTUP,Moss,5
1.0,Y Combinator,https://www.ycombinator.com/companies/zarna,2026-08-26T14:11:09.325489Z,STARTUP,Zarna,4
1.0,Y Combinator,https://www.ycombinator.com/companies/markit,2026-08-26T14:11:09.326913Z,STARTUP,Markit,2
1.0,Y Combinator,https://www.ycombinator.com/companies/voltair,2026-08-26T14:11:09.328338Z,STARTUP,Voltair,5
1.0,Y Combinator,https://www.ycombinator.com/companies/clicks-health,2026-08-26T14:11:09.329779Z,STARTUP,Clicks Health,8
1.0,Y Combinator,https://www.ycombinator.com/companies/fastshot,2026-08-26T14:11:09.331090Z,STARTUP,Fastshot,3
1.0,Y Combinator,https://www.ycombinator.com/companies/vector-legal,2026-08-26T14:11:09.332440Z,STARTUP,Vector Legal,5
1.0,Y Combinator,https://www.ycombinator.com/companies/shoptiques,2026-08-26T14:11:09.333694Z,STARTUP,Shoptiques,51
1.0,Y Combinator,https://www.ycombinator.com/companies/antigen,2026-08-26T14:11:09.334996Z,STARTUP,Antigen,5
1.0,Y Combinator,https://www.ycombinator.com/companies/lunabill,2026-08-26T14:11:09.336337Z,STARTUP,Lunabill,4
1.0,Y Combinator,https://www.ycombinator.com/companies/axial,2026-08-26T14:11:09.337681Z,STARTUP,Axial,1
1.0,Y Combinator,https://www.ycombinator.com/companies/velvet,2026-08-26T14:11:09.339104Z,STARTUP,Velvet,4
1.0,Y Combinator,https://www.ycombinator.com/companies/diligencesquared-inc,2026-08-26T14:11:09.340442Z,STARTUP,Diligencesquared,3
1.0,Y Combinator,https://www.ycombinator.com/companies/amera,2026-08-26T14:11:09.341744Z,STARTUP,Amera,12
1.0,Y Combinator,https://www.ycombinator.com/companies/forge-robotics,2026-08-26T14:11:09.343152Z,STARTUP,Forge Robotics,1
1.0,Y Combinator,https://www.ycombinator.com/companies/bluma,2026-08-26T14:11:09.344395Z,STARTUP,Bluma,2
1.0,Y Combinator,https://www.ycombinator.com/companies/lightberry,2026-08-26T14:11:09.345588Z,STARTUP,Lightberry,3
1.0,Y Combinator,https://www.ycombinator.com/companies/the-hog,2026-08-26T14:11:09.346952Z,STARTUP,The Hog,2
1.0,Y Combinator,https://www.ycombinator.com/companies/layers,2026-08-26T14:11:09.348233Z,STARTUP,Layers,2
1.0,Y Combinator,https://www.ycombinator.com/companies/boom-ai,2026-08-26T14:11:09.349478Z,STARTUP,Boom,3
1.0,Y Combinator,https://www.ycombinator.com/companies/freeport-markets,2026-08-26T14:11:09.350772Z,STARTUP,Freeport Markets,3
1.0,Y Combinator,https://www.ycombinator.com/companies/miniswap,2026-08-26T14:11:09.352026Z,STARTUP,Miniswap,2
1.0,Y Combinator,https://www.ycombinator.com/companies/rovi-health,2026-08-26T14:11:09.353481Z,STARTUP,Rovi Health,3
1.0,Y Combinator,https://www.ycombinator.com/companies/madethis,2026-08-26T14:11:09.354772Z,STARTUP,Madethis,3
1.0,Y Combinator,https://www.ycombinator.com/companies/generalastro,2026-08-26T14:11:09.356067Z,STARTUP,General Astronautics,2
1.0,Y Combinator,https://www.ycombinator.com/companies/jarmin,2026-08-26T14:11:09.357244Z,STARTUP,Jarmin,5
1.0,Y Combinator,https://www.ycombinator.com/companies/exonic,2026-08-26T14:11:09.358604Z,STARTUP,Exonic,3
1.0,Y Combinator,https://www.ycombinator.com/companies/uselemma,2026-08-26T14:11:09.359959Z,STARTUP,Lemma,2
1.0,Y Combinator,https://www.ycombinator.com/companies/perseus,2026-08-26T14:11:09.361208Z,STARTUP,Perseus,4
1.0,Y Combinator,https://www.ycombinator.com/companies/karumi,2026-08-26T14:11:09.362420Z,STARTUP,Karumi,6
1.0,Y Combinator,https://www.ycombinator.com/companies/icarus,2026-08-26T14:11:09.363925Z,STARTUP,Icarus,50
1.0,Y Combinator,https://www.ycombinator.com/companies/savahq,2026-08-26T14:11:09.365234Z,STARTUP,Sava,7
1.0,Y Combinator,https://www.ycombinator.com/companies/takecareos,2026-08-26T14:11:09.366502Z,STARTUP,Takecareos,1
1.0,Y Combinator,https://www.ycombinator.com/companies/denki,2026-08-26T14:11:09.367706Z,STARTUP,Denki,3
1.0,Y Combinator,https://www.ycombinator.com/companies/metorial,2026-08-26T14:11:09.368995Z,STARTUP,Metorial,4
1.0,Y Combinator,https://www.ycombinator.com/companies/kalpa-labs,2026-08-26T14:11:09.370268Z,STARTUP,Kalpa,2
1.0,Y Combinator,https://www.ycombinator.com/companies/absurd,2026-08-26T14:11:09.371502Z,STARTUP,Absurd,6
1.0,Y Combinator,https://www.ycombinator.com/companies/clad-labs,2026-08-26T14:11:09.372734Z,STARTUP,Clad,2
1.0,Y Combinator,https://www.ycombinator.com/companies/automax-ai,2026-08-26T14:11:09.373966Z,STARTUP,Automax,4
